provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source,report,npi,status,time_diff,total_days,total_reports,report_number,max_days,max_date
10033,2011-10-01,2012-09-30,03/21/2013,03/20/2013,v2010,997.0,4143237576.0,1355813408.0,2787424168.0,1355498579.0,281330569.0,398298100.0,2189119986.0,42199.0,12027.0,9832.0,213845274.0,428332.0,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,UNIVERSITY OF ALABAMA HOSPITAL,,0.231436,30681940.0,37780000.0,,,,,,,,,332648000.0,98951000.0,,,,,,,216551648.0,286991.0,234275342.0,,2012,unique reports,,,,,,,,,
10034,2011-10-01,2012-09-30,03/21/2013,03/18/2013,v2010,37.0,49377812.0,24734437.0,24643375.0,28064542.0,3218599.0,835320.0,10597318.0,1532.0,701.0,175.0,4562094.0,8727.0,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,ELMORE,COMMUNITY HOSPITAL INC.,,0.415596,1086229.0,904983.0,6734351.0,,,,,,,,9218382.0,3125694.0,,,,,,,1086416.0,,4025033.0,,2012,unique reports,,,,,,,,,
10035,2011-07-01,2012-06-30,12/21/2012,12/20/2012,v2010,115.0,344201773.0,89530758.0,254671015.0,96924535.0,21806969.0,6834400.0,128274007.0,7141.0,3102.0,1651.0,24551326.0,71371.0,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35056-,CULLMAN,CULLMAN REGIONAL,,0.259723,7482058.0,5813077.0,46137736.0,,,,,,,,29864493.0,17276376.0,,,,,,,9346438.0,,22779427.0,-15193.0,2012,unique reports,,,,,,,,,
10036,2011-04-01,2012-03-31,09/28/2012,09/21/2012,v2010,88.0,136057806.0,42003606.0,94054200.0,41704434.0,3779235.0,1626227.0,55196619.0,3208.0,1395.0,804.0,9249559.0,8347.0,849 THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,ANDALUSIA REGIONAL HOSPITAL,,0.206072,326303.0,10869.0,18755099.0,,,,,,,-24477841.0,6666860.0,2570576.0,,,,,,,,,8116955.0,,2012,unique reports,,,,,,,,,
10038,2011-07-01,2012-06-30,07/23/2014,07/03/2014,v2010,125.0,433948426.0,62516903.0,371431523.0,61140238.0,6661433.0,1340100.0,183318613.0,4248.0,2092.0,536.0,14330120.0,95491.0,301 EAST 18TH STREET,ANNISTON,AL,36207,CALHOUN,STRINGFELLOW MEMORIAL HOSPITAL,,0.112706,4546314.0,-516118.0,26813390.0,-147.0,-273563.0,-13850353.0,,-13000.0,-11200253.0,-1132731.0,9699115.0,3302717.0,,,,,,,18427438.0,206999.0,11176009.0,,2012,unique reports,,,,,,,,,
10039,2011-07-01,2012-06-30,06/14/2013,06/12/2013,v2010,807.0,3485956836.0,727516199.0,2758440637.0,714603620.0,211337588.0,119238679.0,1466935809.0,44927.0,14528.0,7661.0,169933830.0,276581.0,101 SIVLEY ROAD,HUNTSVILLE,AL,35801-,MADISON,HUNTSVILLE HOSPITAL,,0.177177,,74359000.0,403845000.0,-25021611.0,-271564495.0,-1814401.0,-166652493.0,,,,380451000.0,291602000.0,,,,,,,73158159.0,176698.0,210993050.0,,2012,unique reports,,,,,,,,,
10040,2011-10-01,2012-09-30,03/21/2013,03/19/2013,v2010,267.0,1702793493.0,253843832.0,1448949661.0,244831098.0,115320897.0,38731495.0,839260686.0,12397.0,4921.0,2299.0,46648217.0,45901.0,1007 GOODYEAR AVENUE,GADSDEN,AL,35999-,ETOWAH,GADSDEN REGIONAL MEDICAL CENTER,,0.084204,18120221.0,-2838770.0,118062447.0,-449546.0,-11789000.0,-2429372.0,-1268686.0,,-17007528.0,-3516954.0,45477016.0,161955865.0,,,,,,,22050473.0,,87714681.0,,2012,unique reports,,,,,,,,,
10043,2011-07-01,2012-06-30,04/18/2014,04/07/2014,v2010,27.0,38147906.0,13736352.0,24411554.0,16098414.0,966214.0,,4745930.0,538.0,214.0,41.0,1235394.0,,1010 LAY DAM ROAD,CLANTON,AL,35045-,CHILTON,CHILTON MEDICAL CENTER,,0.261988,431258.0,463246.0,612627.0,,-23162.0,,,,,,2052188.0,4712062.0,,,,,,,1700598.0,,3280172.0,,2012,unique reports,,,,,,,,,
10044,2011-10-01,2012-09-30,09/22/2014,09/19/2014,v2010,36.0,59257423.0,20259246.0,38998177.0,20702952.0,1266194.0,496696.0,12192466.0,831.0,436.0,83.0,2118233.0,,1256 MILITARY ST SOUTH,HAMILTON,AL,35570-,MARION,MARION REGIONAL MEDICAL CENTER,,0.335897,3949101.0,944377.0,9749972.0,,,,,,-9616582.0,,5080072.0,11578998.0,,,,,,,2677824.0,,3946125.0,,2012,unique reports,,,,,,,,,
10045,2011-10-01,2012-09-30,04/19/2013,03/28/2013,v2010,42.0,86196968.0,25043756.0,61153212.0,25898853.0,25055339.0,,,1289.0,842.0,,4840659.0,,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555-,FAYETTE,FAYETTE MEDICAL CENTER DCH,,0.292157,,4594756.0,10949292.0,,,,,,-20363061.0,,9316403.0,1850477.0,,,,,,,3004824.0,,3400610.0,,2012,unique reports,,,,,,,,,
10046,2011-07-01,2012-06-30,10/31/2014,10/31/2014,v2010,256.0,766792561.0,101221730.0,665570831.0,98447784.0,15926019.0,5487901.0,454133573.0,6440.0,3616.0,485.0,30259371.0,158292.0,600 S 3RD STREET,GADSDEN,AL,35901,ETOWAH,RIVERVIEW REGIONAL MEDICAL CENTER,,0.111301,7201656.0,-832375.0,24633967.0,-311441.0,-20773946.0,-209179.0,-1285015.0,,-22489495.0,,17649668.0,5977729.0,,,,,,,29082101.0,434074.0,15777566.0,,2012,unique reports,,,,,,,,,
10047,2012-01-01,2012-11-30,07/30/2013,07/26/2013,v2010,22.0,12972767.0,6618830.0,6353937.0,6746339.0,1518789.0,,2662785.0,793.0,425.0,125.0,1891701.0,,515 MIRANDA STREET,GEORGIANA,AL,36033,BUTLER,GEORGIANA HOSPITAL,,0.457992,,312418.0,2228865.0,,-2826753.0,,,,,,1475677.0,799389.0,,,,,,-1675.0,,,870973.0,,2012,unique reports,,,,,,,,,
10049,2012-01-01,2012-12-31,12/15/2014,12/11/2014,v2010,131.0,345789960.0,58452809.0,287337151.0,60494182.0,14308259.0,2940286.0,97769475.0,4042.0,1449.0,989.0,8489923.0,20363.0,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330-,COFFEE,MEDICAL CENTER ENTERPRISE,,0.120822,17979410.0,1207991.0,27953138.0,-99118.0,-2414095.0,-630503.0,-359385.0,,-4962040.0,-2380399.0,10153885.0,40945753.0,,,,,7726.0,-5041.0,3909600.0,1100.0,6976341.0,,2012,unique reports,,,,,,,,,
10050,2011-07-01,2012-06-30,04/18/2014,03/18/2014,v2010,40.0,82844366.0,14217355.0,68627011.0,17216858.0,4466093.0,2799819.0,17015372.0,1241.0,476.0,130.0,2743620.0,,150 GILBREATH DRIVE,ONEONTA,AL,35121-,BLOUNT,ST. VINCENT S BLOUNT,,0.191178,604408.0,-17.0,12473740.0,-168000.0,-5538638.0,,-23230.0,,-1404064.0,,-41834734.0,1412908.0,,,,,,,1386674.0,,2983490.0,,2012,unique reports,,,,,,,,,
10051,2011-10-01,2012-09-30,03/21/2013,03/15/2013,v2010,24.0,14281011.0,9136999.0,5144012.0,11443753.0,507515.0,,1715161.0,423.0,219.0,107.0,1056364.0,,509 WILSON AVENUE,EUTAW,AL,35462,GREENE,GREENE COUNTY HOSPITAL,,0.670855,164359.0,325000.0,1624043.0,,,,,,,,2486772.0,1148287.0,,,,,,,289421.0,,1505668.0,,2012,unique reports,,,,,,,,,
10052,2012-01-01,2012-12-31,07/23/2013,07/10/2013,v2010,46.0,23490117.0,15558365.0,7931752.0,15176131.0,886578.0,,3333407.0,957.0,543.0,65.0,2588919.0,,1231 SOUTH STREET,DADEVILLE,AL,36853,TALLAPOOSA,LAKE MARTIN COMMUNITY HOSPITAL,,0.647583,880872.0,1078296.0,1305467.0,,,,,,-2205011.0,,2787763.0,1192060.0,,,,,,-856.0,59915.0,,2488103.0,,2012,unique reports,,,,,,,,,
10054,2012-01-01,2012-12-31,12/15/2014,12/08/2014,v2010,120.0,276375917.0,39702570.0,236673347.0,39922080.0,7465571.0,2175593.0,96033014.0,2936.0,1228.0,593.0,8726284.0,5697.0,1874 BELTLINE ROAD S.W.,DECATUR,AL,35601,MORGAN,PARKWAY MEDICAL CENTER,,0.101611,,422832.0,17160003.0,,,,,,-858318.0,,5113183.0,1069430.0,,,,,,,10844546.0,,8191594.0,,2012,unique reports,,,,,,,,,
10055,2011-07-01,2012-06-30,12/21/2012,12/20/2012,v2010,235.0,1193386651.0,222133796.0,971252855.0,206921333.0,56973125.0,17127564.0,472898026.0,11865.0,5230.0,1363.0,43749136.0,35616.0,4370 WEST MAIN STREET,DOTHAN,AL,36302-,HOUSTON,FLOWERS HOSPITAL,,0.132782,5040428.0,-3352089.0,78787781.0,-422500.0,-8032846.0,,-2108211.0,-67706.0,-16107105.0,-3515982.0,34154721.0,43403405.0,,,,,,,18948140.0,1804039.0,28019740.0,,2012,unique reports,,,,,,,,,
10056,2011-07-01,2012-06-30,09/27/2013,09/27/2013,v2010,442.0,1269868322.0,377377743.0,892490579.0,354346772.0,72494789.0,56317643.0,465993226.0,20588.0,6698.0,718.0,65082394.0,62156.0,810 ST VINCENT S DRIVE,BIRMINGHAM,AL,35205-,JEFFERSON,ST VINCENT S HOSPITAL,,0.238141,13203365.0,400045.0,194129423.0,-4491393.0,-83475952.0,-319972.0,-51509878.0,-287508.0,-164962542.0,,276594150.0,175178640.0,,,,,,,10430127.0,,17866887.0,,2012,unique reports,,,,,,,,,
10058,2011-10-01,2012-09-30,02/08/2014,02/05/2014,v2010,25.0,24046504.0,16332909.0,7713595.0,17668451.0,1289680.0,,5643600.0,252.0,144.0,10.0,709186.0,,165 PIERSON AVENUE,CENTREVILLE,AL,35042,BIBB,BIBB MEDICAL CENTER,,0.63345,690620.0,5496917.0,14892525.0,,,,,,,,10029929.0,534056.0,,,,,,,13586.0,,2146721.0,,2012,unique reports,,,,,,,,,
10059,2011-10-01,2012-09-30,03/05/2013,03/04/2013,v2010,37.0,45061862.0,14020793.0,31041069.0,18118896.0,2364909.0,994950.0,12755853.0,1145.0,677.0,106.0,4344151.0,10601.0,202 HOSPITAL STREET,MOULTON,AL,35650-,LAWRENCE,LAWRENCE MEDICAL CENTER,,0.349296,325803.0,204812.0,1944562.0,-9422.0,,-17306.0,-16121.0,,-1181040.0,-1984113.0,1874710.0,8822394.0,,,,,,,2417225.0,,1540891.0,,2012,unique reports,,,,,,,,,
10061,2011-10-01,2012-09-30,03/21/2013,03/18/2013,v2010,170.0,104284957.0,39198313.0,65086644.0,46553125.0,8278506.0,2069244.0,27544218.0,3856.0,1663.0,1159.0,9223908.0,3402.0,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768-,JACKSON,HIGHLANDS MEDICAL CENTER,,0.465716,2230743.0,2998933.0,13293908.0,,,,,,,-35739113.0,14254822.0,13250995.0,,,,,,,1004790.0,,8226572.0,,2012,unique reports,,,,,,,,,
10062,2011-10-01,2012-09-30,03/21/2013,03/19/2013,v2010,73.0,41252323.0,19222300.0,22030023.0,21814433.0,856689.0,756732.0,10080895.0,1178.0,684.0,125.0,3740632.0,,1200 WEST MAPLE STREET,GENEVA,AL,36340,GENEVA,WIREGRASS MEDICAL CENTER,,0.559543,410301.0,491601.0,6733230.0,,,,,,,-19171321.0,4685265.0,2223668.0,,,,,,,46068.0,,1384133.0,,2012,unique reports,,,,,,,,,
10065,2012-01-01,2012-12-31,07/26/2013,07/25/2013,v2010,75.0,191334307.0,74142793.0,117191514.0,78550213.0,8599736.0,1264159.0,38982426.0,3246.0,1586.0,737.0,13437427.0,11121.0,C,ALEXANDER CITY,AL,35010,TALLAPOOSA,RUSSELL MEDICAL CENTER,,0.331869,,10475698.0,42322336.0,,,,,,,,39637945.0,16846052.0,,,,,,,2103464.0,,9077348.0,,2012,unique reports,,,,,,,,,
10066,2011-07-01,2012-06-30,04/18/2014,03/18/2014,v2010,22.0,4278158.0,3193505.0,1084653.0,3898580.0,807604.0,,1189475.0,235.0,115.0,33.0,485889.0,,515 EAST 5TH AVENUE,FLORALA,AL,36442,COVINGTON,FLORALA COMMUNITY HOSPITAL,,0.653514,37616.0,-14778.0,452866.0,,-579058.0,,-17772.0,,-539005.0,,1093412.0,1501973.0,,,,,,,,,1012918.0,,2012,unique reports,,,,,,,,,
10069,2011-10-01,2012-09-30,05/31/2013,05/30/2013,v2010,30.0,60809766.0,18741888.0,42067878.0,18440217.0,3251265.0,1336500.0,16113230.0,1483.0,722.0,155.0,4040107.0,5394.0,820 WEST WASHINGTON STREET,EUFAULA,AL,36026-,BARBOUR,SEAR,,0.243049,412854.0,1511625.0,1705999.0,,,-89805.0,,,-1456176.0,,4593771.0,1395394.0,,,,,,,1512443.0,5859.0,2747088.0,,2012,unique reports,,,,,,,,,
10073,2011-10-01,2012-09-30,04/19/2013,04/08/2013,v2010,46.0,29237938.0,17978021.0,11259917.0,19097609.0,2345515.0,594530.0,7294569.0,1373.0,729.0,68.0,3744521.0,,544 EAST AVENUE,ASHLAND,AL,36251,CLAY,CLAY COUNTY HOSPITAL,,0.560204,259251.0,658891.0,6630193.0,,-16128644.0,,,,,,5458938.0,2210102.0,,,,,,,632156.0,33504.0,924032.0,,2012,unique reports,,,,,,,,,
10078,2011-07-01,2012-06-30,12/21/2012,12/20/2012,v2010,217.0,677844560.0,138150448.0,539694112.0,146970446.0,51759921.0,7877827.0,308869699.0,13536.0,5483.0,2617.0,47478935.0,45171.0,400 EAST TENTH STREET,ANNISTON,AL,36202-,CALHOUN,NORTHEAST ALABAMA REGIONAL MED CTR,,0.1944,,9644724.0,73776696.0,,,,,,,,37567530.0,16320380.0,,,,,,,24221968.0,10683.0,27772221.0,,2012,unique reports,,,,,,,,,
10079,2011-07-01,2012-06-30,12/20/2012,12/20/2012,v2010,101.0,185588038.0,48775255.0,136812783.0,51113444.0,10364891.0,1708599.0,53570359.0,4423.0,1609.0,240.0,11723223.0,17765.0,ATHENS LIMESTONE HOSPITAL,ATHENS,AL,35611-,LIMESTONE,ATHENS LIMESTONE,,0.253538,,6005356.0,27923136.0,-1648779.0,-22087745.0,,-22613657.0,,-580631.0,,19590692.0,10372715.0,,,,,,,3301738.0,,20444442.0,,2012,unique reports,,,,,,,,,
10083,2011-10-01,2012-09-30,12/15/2014,12/11/2014,v2010,112.0,582451206.0,111307017.0,471144189.0,103103242.0,19917955.0,6650684.0,228057941.0,6052.0,2467.0,886.0,16235420.0,16563.0,1613 NORTH MCKENZIE,FOLEY,AL,36535-,BALDWIN,SOUTH BALDWIN REGIONAL MEDICAL CENTE,,0.112951,4638861.0,-290489.0,39069319.0,-218700.0,-6628573.0,-3085514.0,-1030410.0,-12631.0,-13789418.0,-2922466.0,17248329.0,4891322.0,,,,,,,15557748.0,2805.0,24357621.0,,2012,unique reports,,,,,,,,,
10085,2011-07-01,2012-08-31,2013-11-05 00:00:00,2013-10-07 00:00:00,v2010,178.0,202640976.49295774,50310712.5,127481113.814554,88569095.33333333,21822356.232394367,6863730.91314554,48461468.333333336,7841.8427230046955,3390.347417840376,1475.1150234741785,25824358.776995305,55523.255868544606,7TH STREET S.E.,DECATUR,AL,35609-,MORGAN,DECATUR GENERAL,,0.3537615,,7173871.5,46604243.0,-5382149.5,-38439051.5,-197994.0,-80669012.0,,-1713098.0,,16156429.5,15285430.5,,,,,0.0,0.0,2445678.0,16269.0,15129876.5,,2012,weighted_average,10212.0,,1.0,426.0,426.0,2.0,1.0,365.0,2012-08-31
10086,2011-05-01,2012-04-30,11/15/2012,11/15/2012,v2010,61.0,115024609.0,26311828.0,88712781.0,30685628.0,2706524.0,606846.0,36262128.0,1997.0,1204.0,214.0,6392433.0,4057.0,HIGHWAY 78 WEST,WINFIELD,AL,35594,MARION,NORTHWEST MEDICAL CENTER,,0.221713,999850.0,35510.0,17847932.0,-515769.0,-5721950.0,-132715.0,-344877.0,,-5361983.0,-1936690.0,4386024.0,2372441.0,,,,,,,,,6327096.0,,2012,unique reports,,,,,,,,,
10087,2011-10-01,2012-09-30,03/21/2013,03/20/2013,v2010,131.0,308341445.0,173251953.0,135089492.0,215431168.0,15223665.0,13971499.0,133155811.0,6677.0,967.0,2070.0,21676287.0,47526.0,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,UNIV OF SOUTH ALABAMA MEDICAL CENTER,,0.371837,13903186.0,,,,,,,,,,52686469.0,166059883.0,,,,,,,,,63602716.0,,2012,unique reports,,,,,,,,,
